,Author,Quotes,Likes,Tags
591,Pierre A.F. Choderlos de Laclos,“You may conquer her love of God: you will never overcome her fear of the devil.”,38,"['devil', 'fear', 'god', 'love']"
592,Mark Twain,"“A God who could make good children as easily a bad, yet preferred to make bad ones; who could have made every one of them happy, yet never made a single happy one; who made them prize their bitter life, yet stingily cut it short; who gave his angels eternal happiness unearned, yet required his other children to earn it; who gave is angels painless lives, yet cursed his other children with biting miseries and maladies of mind and body; who mouths justice, and invented hell--mouths mercy, and invented hell--mouths Golden Rules and forgiveness multiplied by seventy times seven, and invented hell; who mouths morals to other people, and has none himself; who frowns upon crimes, yet commits them all; who created man without invitation, then tries to shuffle the responsibility for man's acts upon man, instead of honorably placing it where it belongs, upon himself; and finally, with altogether divine obtuseness, invites his poor abused slave to worship him!”",38,"['agnostic', 'angels', 'atheist', 'bible', 'god', 'jesus', 'love', 'prayer', 'truth', 'worship']"
593,Philip Pullman,“The Christian religion is a very powerful and convincing mistake.”,37,"['agnosticism', 'atheism', 'christianity', 'god', 'justice', 'mistake', 'power', 'religion', 'skepticism', 'truth']"
594,Abraham Lincoln,"“In great contests each party claims to act in accordance with the will of God. Both may be, and one must be wrong. God cannot be for, and against the same thing at the same time.”",36,"['god', 'love', 'peace', 'war']"
595,Brother Lawrence,"“We should fix ourselves firmly in the presence of God by conversing all the time with Him...we should feed our soul with a lofty conception of God and from that derive great joy in being his. We should put life in our faith. We should give ourselves utterly to God in pure abandonment, in temporal and spiritual matters alike, and find contentment in the doing of His will,whether he takes us through sufferings or consolations. ”",36,"['brother-lawrence', 'god', 'practicing-the-presence-of-god']"
596,Peter Kreeft,“Everything smaller than Heaven bores us because only Heaven is bigger than our hearts.”,36,"['boredom', 'catholicism', 'christianity', 'god', 'hearts', 'heaven', 'inspirational', 'jesus-shock', 'philosophy', 'spirituality', 'theology']"
597,Swindoll Charles R.,"“Your call will become clear as as your mind is transformed by the reading of Scripture and the internal work of God's Spirit. The Lord never hides His will from us. In time, as you obey the call first to follow, your destiny will unfold before you. The difficulty will lie in keeping other concerns from diverting your attention.”",34,"['christianity', 'god', 'gods-will', 'holy-spirit', 'life']"
598,Amit Ray,"“There is only one all pervading God. It has only one message - Love all, encompass all and transcend the limits of the selfish gene.”",34,"['god', 'inspiration', 'love', 'message', 'message-of-god', 'one-god', 'oneness', 'selfish-gene', 'wisdom']"
599,Donna Goddard,“Don’t feel bad about feeling bad. Don’t be frightened of feeling afraid. Don’t be angry about getting angry. There is no need to give up when we are feeling depressed. Nor should we be dismayed at the grief which often accompanies the outgrowing of anything which needs outgrowing. We can be glad that our soul is speaking to us and pushing us onwards. We frequently need to persevere with a period of inner turmoil before the dust can settle and be swept out the door.”,32,"['balance', 'consciousness', 'consciousness-quotes', 'consciousness-raising', 'depression', 'depression-quotes', 'divine', 'divine-grace', 'donna-goddard', 'fear', 'god', 'grief', 'growth', 'growth-quotes', 'happiness', 'healing', 'healing-insights', 'healing-the-past', 'joy', 'self-development', 'sorrow', 'soul', 'soul-quotes', 'soul-searching', 'spiritual-healing', 'spiritual-quotes', 'spirituality', 'the-love-of-devotion', 'turmoil']"
600,Amy Gatliff,“The greatest act of faith some days is to simply get up and face another day.”,301,"['encouragement', 'faith', 'god', 'hope', 'inspirational', 'power']"
601,Elisabeth Elliott,"“Restlessness and impatience change nothing except our peace and joy. Peace does not dwell in outward things, but in the heart prepared to wait trustfully and quietly on Him who has all things safely in His hands.”",185,"['god', 'inspirational', 'joy', 'life', 'patience', 'peace']"
602,Victor Hugo,"“The poor man shuddered, overflowed with an angelic joy; he declared in his transport that this would last through life; he said to himself that he really had not suffered enough to deserve such radiant happiness, and he thanked God, in the depths of his soul, for having permitted that he, a miserable man, should be so loved by this innocent being.”",161,"['god', 'gratitude', 'joy', 'les-miserables', 'suffering', 'victor-hugo']"
603,Jodi Picoult,"“I always wondered why God was supposed to be a father,"" she whispers. Fathers always want you to measure up to something. Mothers are the ones who love you unconditionally, don't you think?”",154,"['fathers', 'god', 'mothers']"
604,John Ortberg,"“Low self-esteem causes me to believe that I have so little worth that my response does not matter. With repentance, however, I understand that being worth so much to God is why my response is so important. Repentance is remedial work to mend our minds and hearts, which get bent by sin.”",96,"['faith', 'god', 'repentance', 'self-esteem', 'self-worth', 'sin', 'spirituality', 'worth']"
605,Sir Francis Bacon,"“God has, in fact, written two books, not just one. Of course, we are all familiar with the first book he wrote, namely Scripture. But he has written a second book called creation.”",83,"['environment', 'god']"
606,Habeeb Akande,“I may not be where I want to be but I'm thankful for not being where I used to be.”,80,"['appreciate', 'god', 'gratitude', 'inspirational', 'life', 'motivational', 'perspective', 'thankfulness']"
607,John Fowles,“There is only one good definition of God: the freedom that allows other freedoms to exist.”,79,"['freedom', 'god']"
608,Eugene H. Peterson,"“The way of Jesus cannot be imposed or mapped — it requires an active participation in following Jesus as he leads us through sometimes strange and unfamiliar territory, in circumstances that become clear only in the hesitations and questionings, in the pauses and reflections where we engage in prayerful conversation with one another and with him.”",74,"['christian', 'faith', 'god', 'jesus', 'spirituality']"
609,Gary   Hopkins,“Never allow your ego to diminish your ability to listen.”,71,"['ego', 'egotism', 'energy-healing', 'enlightenment', 'god', 'higher-self', 'holy-spirit', 'honesty', 'inspirational', 'listening', 'oneness', 'spiritual-growth', 'spirituality']"
610,Suzy Kassem,"“The human ego is the ugliest part of man. We lift up men who only show us darkness, and put down those brave enough to show us the light. Likewise, people engage in darkness when it is light outside, and acknowledge the light only when it is dark. We abandon those fighting for us to cheer behind those fighting against us. And, we only remember good people and God when it is convenient for us, and take them for granted because their doors are always open - only to chase after closed doors and personalities void of substance and truth.”",69,"['beauty', 'closed-doors', 'darkness', 'doors', 'ego', 'faith', 'fighting', 'god', 'granted', 'human-nature', 'irony', 'light', 'men', 'neglect', 'people', 'substance', 'truth', 'ugly', 'void-of-truth']"
611,Aristotle,“The gods too are fond of a joke.”,64,"['god', 'humor', 'jokes', 'religion']"
612,Criss Jami,“God favors men and women who delight in being made worthy of happiness before the happiness itself.”,59,"['blessings', 'considerate', 'delight', 'favor', 'god', 'happiness', 'holiness', 'inconsiderate', 'joy', 'obedience', 'peace', 'righteous', 'righteousness', 'selfishness', 'selflessness', 'worth', 'worthiness', 'worthy']"
613,Swami Vivekananda,"“Never say, ""O Lord, I am a miserable sinner."" Who will help you? You are the help of the universe. What in this universe can help you? What can prevail over you? You are the God of the universe; where can you seek for help? Never help came from anywhere but from yourself. In your ignorance, every prayer that you made and that was answered, you thought was answered by some Being, but you answered the prayer yourself unknowingly. The help came from yourself, and you fondly imagined that someone was sending help to you. There is no help for you outside of yourself; you are the creator of the universe. Like the silkworm, you have built a cocoon around yourself. Who will save you? Burst your own cocoon and come out as a beautiful butterfly, as the free soul. Then alone you will see Truth.”",59,"['1896', 'god', 'nonduality', 'one-existence-appearing-as-many', 'vedanta']"
