,Author,Quotes,Likes,Tags
123,Abraham Lincoln,“Do I not destroy my enemies when I make them my friends?”,4749,"['abe', 'enemies', 'enemy', 'friend', 'friends', 'friendship', 'life', 'lincoln']"
124,Roy T. Bennett,"“Pursue what catches your heart, not what catches your eyes.”",4747,"['gratitude', 'heart', 'inspiration', 'inspirational', 'inspirational-attitude', 'inspirational-life', 'inspirational-quotes', 'inspire', 'inspiring', 'life', 'life-and-living', 'life-lessons', 'life-quotes', 'living', 'motivation', 'motivational', 'optimism', 'optimistic', 'positive', 'positive-affirmation', 'positive-life', 'positive-thinking', 'thoughts']"
125,D.H. Lawrence,"“A woman has to live her life, or live to repent not having lived it.”",4743,"['life', 'living', 'philosophy', 'women']"
126,Nicolas Chamfort,“The most wasted of all days is one without laughter.”,4720,"['god', 'joy', 'life', 'spirituality']"
127,C. JoyBell C.,"“If you want to forget something or someone, never hate it, or never hate him/her. Everything and everyone that you hate is engraved upon your heart; if you want to let go of something, if you want to forget, you cannot hate.”",4655,"['forgetting', 'hate', 'inspirational', 'inspirational-attitude', 'inspirational-life', 'inspirational-quotes', 'letting-go', 'life', 'life-and-living', 'living', 'strength']"
128,J.K. Rowling,"“Albus Severus,"" Harry said quietly, so that nobody but Ginny could hear, and she was tactful enough to pretend to be waving to Rose, who was now on the train, ""you were named for two headmasters of Hogwarts. One of them was a Slytherin and he was probably the bravest man I ever knew.”",4629,['life']
129,Emily Dickinson,"“If I can stop one heart from breaking, I shall not live in vain.”",4627,"['life', 'love']"
130,John Lennon,"“The more I see, the less I know for sure.”",4623,"['beatles', 'life', 'perception', 'truth']"
131,Roy T. Bennett,"“Make improvements, not excuses. Seek respect, not attention.”",4592,"['excuse', 'improvement', 'inspiration', 'inspirational', 'inspirational-attitude', 'inspirational-life', 'inspirational-quote', 'inspirational-quotes', 'inspire', 'inspiring', 'life', 'life-and-living', 'life-lessons', 'life-philosophy', 'life-quotes', 'living', 'optimism', 'optimistic', 'positive', 'positive-affirmation', 'positive-life', 'positive-thinking', 'respect']"
132,Herman Hesse,"“For me, trees have always been the most penetrating preachers. I revere them when they live in tribes and families, in forests and groves. And even more I revere them when they stand alone. They are like lonely persons. Not like hermits who have stolen away out of some weakness, but like great, solitary men, like Beethoven and Nietzsche. In their highest boughs the world rustles, their roots rest in infinity; but they do not lose themselves there, they struggle with all the force of their lives for one thing only: to fulfil themselves according to their own laws, to build up their own form, to represent themselves. Nothing is holier, nothing is more exemplary than a beautiful, strong tree. When a tree is cut down and reveals its naked death-wound to the sun, one can read its whole history in the luminous, inscribed disk of its trunk: in the rings of its years, its scars, all the struggle, all the suffering, all the sickness, all the happiness and prosperity stand truly written, the narrow years and the luxurious years, the attacks withstood, the storms endured. And every young farmboy knows that the hardest and noblest wood has the narrowest rings, that high on the mountains and in continuing danger the most indestructible, the strongest, the ideal trees grow.",4581,"['eternity', 'fear', 'forests', 'history', 'holiness', 'home', 'life', 'longing', 'poet', 'roots', 'self-discovery', 'spirituality', 'strength', 'trees', 'trust']"
133,Albert Camus,“Live to the point of tears.”,4560,"['life', 'living']"
134,Roy T. Bennett,“Learn to light a candle in the darkest moments of someone’s life. Be the light that helps others see; it is what gives life its deepest significance.”,4531,"['giving', 'goals', 'goals-in-life', 'inspiration', 'inspirational', 'inspirational-quotes', 'learn', 'learning', 'life', 'life-quotes', 'light', 'light-and-darkness', 'living-life', 'meaning', 'meaning-of-life', 'meaningful', 'meaningful-life', 'wisdom', 'wise']"
135,Jonathan Safran Foer,“Why didn't I learn to treat everything like it was the last time. My greatest regret was how much I believed in the future.”,4520,"['future', 'inspirational', 'life']"
136,Marcus Aurelius,"“Dwell on the beauty of life. Watch the stars, and see yourself running with them.”",4502,"['appreciation', 'awe', 'beauty', 'life', 'optimism', 'positivity', 'sense-of-wonder', 'stars']"
137,François Rabelais,“I go to seek a Great Perhaps.”,4501,"['death', 'french-renaissance-writer', 'john-green', 'last-words', 'life', 'looking-for-alaska', 'meaning-of-life', 'miles-halter']"
138,Gordon B. Hinckley,"“Life is to be enjoyed, not endured”",4495,['life']
139,Jorge Luis Borges,"“I am not sure that I exist, actually. I am all the writers that I have read, all the people that I have met, all the women that I have loved; all the cities I have visited.”",4464,['life']
140,Roy T. Bennett,"“Treat everyone with politeness and kindness, not because they are nice, but because you are.”",4419,"['inspiration', 'inspirational', 'inspirational-quotes', 'kind', 'kindness', 'life', 'life-quotes', 'living-life']"
141,haruki murakami,"“No matter how much suffering you went through, you never wanted to let go of those memories.”",4391,"['letting-go', 'life', 'life-lessons', 'memories']"
142,Roy T. Bennett,“Be grateful for what you already have while you pursue your goals.,4354,"['goal', 'goals', 'gratitude', 'happiness', 'inspiration', 'inspirational', 'inspirational-attitude', 'inspirational-life', 'inspirational-quotes', 'inspire', 'inspiring', 'leader', 'leadership', 'life', 'life-and-living', 'life-lessons', 'life-quotes', 'living', 'motivation', 'motivational', 'optimism', 'optimistic', 'positive', 'positive-affirmation', 'positive-life', 'positive-thinking']"
143,Roy T. Bennett,“Believe in Your Heart,4346,"['believe', 'heart', 'inspiration', 'inspirational', 'inspirational-quotes', 'inspire', 'inspiring', 'life', 'life-quotes', 'living', 'magic', 'miracles', 'optimism', 'optimistic', 'passion', 'positive', 'positive-affirmation', 'positive-life', 'positive-thinking', 'purpose']"
144,H. Jackson Brown Jr.,"“Don't say you don't have enough time. You have exactly the same number of hours per day that were given to Helen Keller, Pasteur, Michelangelo, Mother Teresa, Leonardo da Vinci, Thomas Jefferson, and Albert Einstein.”",4322,"['inspirational', 'life']"
145,Chuck Palahniuk,“This is your life and its ending one moment at a time.”,4296,['life']
146,Sarah Dessen,"“That was the thing. You never got used to it, the idea of someone being gone. Just when you think it's reconciled, accepted, someone points it out to you, and it just hits you all over again, that shocking.”",4270,"['death', 'life']"
147,Colleen Hoover,“Don't take life too seriously. Punch it in the face when it needs a good hit. Laugh at it.”,4233,['life']
148,Roy T. Bennett,"“Follow your heart, listen to your inner voice, stop caring about what others think.”",4178,"['be-yourself', 'be-yourself-inspirational', 'be-yourself-quote', 'be-yourself-quotes', 'heart', 'inner-voice', 'inspiration', 'inspirational', 'inspirational-quotes', 'inspire', 'inspiring', 'life', 'life-quotes', 'living', 'optimism', 'optimistic', 'positive', 'positive-affirmation', 'positive-life', 'positive-thinking', 'wisdom', 'wise']"
149,kurt vonnegut,"“If I should ever die, God forbid, let this be my epitaph:",4177,"['blues', 'god', 'life', 'music']"
150,Roy T. Bennett,“Keep Going,4815,"['adversity', 'authentic-living', 'being-positive', 'faith', 'inspiration', 'inspirational', 'inspirational-quotes', 'life', 'life-and-living', 'life-quotes', 'motivation', 'never-give-up', 'optimism', 'optimistic', 'persistence', 'positive', 'positive-affirmation', 'positive-life', 'positive-thinking']"
151,Roy T. Bennett,“Start each day with a positive thought and a grateful heart.”,4410,"['gratitude', 'heart', 'inspiration', 'inspirational', 'inspirational-attitude', 'inspirational-life', 'inspirational-quotes', 'inspire', 'inspiring', 'life', 'life-and-living', 'life-lessons', 'life-quotes', 'living', 'motivation', 'motivational', 'optimism', 'optimistic', 'positive', 'positive-affirmation', 'positive-life', 'positive-thinking', 'thoughts']"
152,Roy T. Bennett,"“No amount of regretting can change the past, and no amount of worrying can change the future.”",4228,"['inspiration', 'inspirational', 'inspirational-quotes', 'life', 'life-and-living', 'life-quotes', 'living-in-the-present', 'living-life', 'worry', 'worrying']"
153,Roy T. Bennett,“Acts of Kindness:,4188,"['inspiration', 'inspirational', 'inspirational-quotes', 'inspire', 'inspiring', 'kind', 'kindness', 'life', 'life-quotes', 'living', 'optimism', 'optimistic', 'positive', 'positive-affirmation', 'positive-life', 'positive-thinking']"
154,Roy T. Bennett,“Top 15 Things Money Can’t Buy,4154,"['character', 'class', 'common-sense', 'dignity', 'happiness', 'health', 'inner-peace', 'inspiration', 'inspirational', 'inspirational-quotes', 'integrity', 'life', 'life-quotes', 'love', 'manners', 'money', 'morals', 'patience', 'respect', 'time', 'trust']"
155,Roy T. Bennett,"“Life is about accepting the challenges along the way, choosing to keep moving forward, and savoring the journey.”",4146,"['challenge', 'enjoy-the-journey', 'inspiration', 'inspirational', 'inspirational-attitude', 'inspirational-life', 'inspirational-quotes', 'inspire', 'inspiring', 'keep-moving-forward', 'life', 'life-and-living', 'life-lessons', 'life-quotes', 'living', 'motivation', 'motivational', 'move-on', 'optimism', 'optimistic', 'positive', 'positive-affirmation', 'positive-life', 'positive-thinking']"
156,أحمد خالد توفيق,“أحيانًا يساعدنا الآخرون بأن يكونوا فى حياتنا فحسب”,4130,['life']
157,Hunter S. Thompson,"“We are all alone, born alone, die alone, and—in spite of True Romance magazines—we shall all someday look back on our lives and see that, in spite of our company, we were alone the whole way. I do not say lonely—at least, not all the time—but essentially, and finally, alone. This is what makes your self-respect so important, and I don't see how you can respect yourself if you must look in the hearts and minds of others for your happiness.”",4086,"['alone', 'birth', 'death', 'growing-up', 'growth', 'life', 'lonely', 'love', 'self-respect']"
158,Anais Nin,“Life shrinks or expands in proportion to one's courage.”,4034,"['courage', 'life']"
159,Markus Zusak,“Even death has a heart.”,4023,"['death', 'life']"
160,Natalie Babbitt,"“Don't be afraid of death; be afraid of an unlived life. You don't have to live forever, you just have to live.”",3970,['life']
161,Mark Twain,"“Don't part with your illusions. When they are gone you may still exist, but you have ceased to live.”",3962,"['illusions', 'life']"
162,Audrey Niffenegger,"“Don't you think it's better to be extremely happy for a short while, even if you lose it, than to be just okay for your whole life?”",3959,['life']
163,Logan Pearsall Smith,"“People say that life is the thing, but I prefer reading.”",3944,"['life', 'reading']"
164,Jonathan Safran Foer,"“It was not the feeling of completeness I so needed, but the feeling of not being empty.”",3919,"['emptiness', 'life']"
165,Steve Maraboli,"“Letting go means to come to the realization that some people are a part of your history, but not a part of your destiny.”",3918,"['destiny', 'happiness', 'history', 'inspirational', 'let-go', 'letting-go', 'life', 'motivational', 'moving-on', 'success']"
166,Raymond Chandler,“To say goodbye is to die a little.”,3910,"['change', 'life', 'parting', 'romantics']"
167,Arthur C. Clarke,“I'm sure the universe is full of intelligent life. It's just been too intelligent to come here.”,3910,"['extraterrestrials', 'humor', 'intelligent-life', 'life', 'science', 'universe']"
168,Charles Dickens,"“Suffering has been stronger than all other teaching, and has taught me to understand what your heart used to be. I have been bent and broken, but - I hope - into a better shape.”",3877,"['growth', 'heart', 'life', 'suffering']"
169,Emily Dickinson,“That it will never come again is what makes life so sweet.”,3807,['life']
170,Nicholas Sparks,"“Life, he realize, was much like a song. In the beginning there is mystery, in the end there is confirmation, but it's in the middle where all the emotion resides to make the whole thing worthwhile.”",3804,"['life', 'love', 'music', 'simile', 'song']"
171,Stewart O'Nan,"“You couldn't relive your life, skipping the awful parts, without losing what made it worthwhile. You had to accept it as a whole--like the world, or the person you loved.”",3798,"['acceptance', 'life', 'love', 'worth']"
172,Eckhart Tolle,“The past has no power over the present moment.”,3776,"['education', 'inspirational', 'life', 'philosophy', 'truth', 'wisdom']"
173,Paulo Coelho,“Don't waste your time with explanations: people only hear what they want to hear.”,3770,"['attitude', 'explain', 'gossip', 'life', 'people', 'public-opinion', 'time', 'wisdom']"
174,Jeffrey Eugenides,“Biology gives you a brain. Life turns it into a mind.”,3731,"['brain', 'life', 'mind']"
175,Émile Zola,"“If you ask me what I came to do in this world, I, an artist, will answer you: I am here to live out loud.”",3723,"['art', 'calling', 'life']"
176,Julian Barnes,“Books say: She did this because. Life says: She did this. Books are where things are explained to you; life is where things aren't. I'm not surprised some people prefer books.”,3715,"['books', 'life']"
