,Author,Quotes,Likes,Tags
1694,Jason Mraz,"“Because I trust in the ever-changing climate of the heart. (At least, today I feel that way.) I think it is necessary to have many experiences for the sake of feeling something; for the sake of being challenged, and for the sake of being expressive, to offer something to someone else, to learn what we are capable of.”",218,"['education', 'expression', 'feelings', 'humor', 'inspirational', 'learning', 'life', 'love', 'truth']"
1695,Viktor E. Frankl,"“What is demanded of man is not, as some existential philosophers teach, to endure the meaninglessness of life, but rather to bear his incapacity to grasp its unconditional meaningfulness in rational terms.”",217,"['inspirational', 'psychology']"
1696,Lemony Snicket,"“Friends can make you feel that the world is smaller and less sneaky than it really is, because you know people who have similar experiences.”",216,"['friendship', 'inspirational', 'lemony-snicket']"
1697,Yehuda Bauer,"“Thou shalt not be a victim, thou shalt not be a perpetrator, but, above all, thou shalt not be a bystander.”",214,"['holocaust', 'inspirational', 'violence']"
1698,J.R.R. Tolkien,“The treacherous are ever distrustful.”,214,"['fantasy', 'gandalf', 'inspirational', 'philosophy', 'truth']"
1699,Mhairi McFarlane,"“Do nothing, and nothing happens. Life is about decisions. You either make them or they're made for you, but you can't avoid them.”",214,"['decisions', 'inspirational', 'life']"
1700,Immanuel Kant,"“Rules for happiness: something to do, someone to love, something to hope for.”",213,"['happiness', 'happy-life', 'hope', 'inspirational', 'life', 'love']"
1701,Roy T. Bennett,“Great goals make great people. People cannot hit what they do not aim for.”,213,"['goal', 'goals', 'inspiration', 'inspirational', 'inspirational-attitude', 'inspirational-life', 'inspirational-quotes', 'inspire', 'inspiring', 'life', 'life-and-living', 'life-lessons', 'life-quotes', 'living', 'motivation', 'motivational', 'optimism', 'optimistic', 'positive', 'positive-affirmation', 'positive-life', 'positive-thinking']"
1702,Albert Einstein,“Great spirits have always encountered violent opposition from mediocre minds. The mediocre mind is incapable of understanding the man who refuses to bow blindly to conventional prejudices and chooses instead to express his opinions courageously and honestly.”,212,"['inspirational', 'opposition', 'wisdom']"
1703,Alice Sebold,"“My name is Salmon, like the fish; first name, Susie. I was fourteen when I was murdered.”",211,"['first-lines', 'inspirational', 'life-and-death', 'opening-lines']"
1704,Jodi Picoult,"“If we don't change the direction we are headed, we will end up where we are going.”",210,"['chinese', 'inspirational', 'proverv', 'wisdom']"
1705,Stephen King,"“And people who don’t dream, who don’t have any kind of imaginative life, they must… they must go nuts. I can’t imagine that.”",206,"['dreaming', 'imagination', 'inspirational', 'true']"
1706,Madonna,“I want to be like Gandhi and Martin Luther King and John Lennon but i want to STAY ALIVE.”,205,['inspirational']
1707,Paulo Coelho,"“you must be careful never to allow doubt to paralyze you. always take the decisions you need to take, even if you're not sure you're doing the right thing. You'll never go wrong if, when you make a decision, you keep in mind an old German proverb: 'The devil is in the detail.' Remember that proverb and you'll always be able to turn a wrong decision into a right one.”",205,"['decisions', 'doubt', 'inspirational']"
1708,Aimee Cabo Nikolov,"“Love is the Answer, God is the Cure!”",178,"['inspirational', 'love', 'self-help', 'survivor']"
1709,Wendy E. Slater,"“When blame and self-judgement are transformed, healed, and cease to be, we have reawakened without the myth, the mythos, of separation. We are One.”",175,"['ascension', 'awakened-mind', 'forgive-yourself', 'forgiveness', 'inspirational', 'spiritual-growth', 'wisdom-inspirational']"
1710,Dale Wasserman,"“Too much sanity may be madness — and maddest of all: to see life as it is, and not as it should be!”",344,"['inspirational', 'madness', 'sanity']"
1711,Malala Yousafzai,"“Let us pick up our books and our pens, they are the most powerful weapons.”",313,['inspirational']
1712,Amy Carmichael,“Give me the Love that leads the way,306,"['god', 'inspirational', 'love', 'prayer']"
1713,Helen Keller,“Many persons have a wrong idea of what constitutes true happiness. It is not attained through self-gratification but through fidelity to a worthy purpose.”,289,"['educator', 'inspirational']"
1714,Santosh Kalwar,"“To love is easy, to be in a relationship is extremely difficult.”",266,"['humor', 'inspirational', 'love', 'truth']"
1715,J.R.R. Tolkien,"“But in the end it's only a passing thing, this shadow; even darkness must pass.”",252,['inspirational']
1716,Ralph Waldo Emerson,“Life is a series of surprises and would not be worth taking or keeping if it were not.”,240,"['inspirational', 'life']"
1717,Walt Whitman,“Every moment of light and dark is a miracle.”,239,"['inspirational', 'wonder']"
1718,Dan Millman,“Everything you'll ever need to know is within you; the secrets of the universe are imprinted on the cells of your body.”,239,"['inspirational', 'wisdom']"
1719,Stephen Covey,“To touch the soul of another human being is to walk on holy ground.”,238,['inspirational']
1720,Mahatma Gandhi,"“Prayer is not an old woman's idle amusement. Properly understood and applied, it is the most potent instrument of action.”",231,"['god', 'inspirational', 'prayer', 'religion']"
1721,Karl Marx,"“Go on, get out! Last words are for fools who haven't said enough!”",231,"['humor', 'inspirational', 'last-words']"
1722,Arthur Conan Doyle,"“My dear Watson,"" said [Sherlock Holmes], ""I cannot agree with those who rank modesty among the virtues. To the logician all things should be seen exactly as they are, and to underestimate one's self is as much a departure from truth as to exaggerate one's own powers.”",219,"['inspirational', 'self-esteem']"
1723,Jonathan Swift,"“We have just enough religion to make us hate, but not enough to make us love one another.”",219,['inspirational']
1724,Neil deGrasse Tyson,“I know that the molecules in my body are traceable to phenomena in the cosmos. That makes me want to grab people on the street and say: ‘Have you HEARD THIS?”,216,"['connectedness', 'inspirational', 'knowledge', 'perspective', 'philosophy', 'science']"
1725,Robert T. Kiyosaki,“You’re only poor if you give up. The most important thing is that you did something. Most people only talk and dream of getting rich. You’ve done something.”,215,['inspirational']
1726,Roy T. Bennett,"“You have come a long way and have won many battles. Whenever you’re faced with a difficult or challenging situation, you’ll overcome it. Yes, you can.”",215,"['challenge', 'difficulty', 'inspiration', 'inspirational', 'inspirational-attitude', 'inspirational-life', 'inspirational-quotes', 'inspire', 'inspiring', 'life', 'life-and-living', 'life-lessons', 'life-quotes', 'living', 'motivation', 'motivational', 'optimism', 'optimistic', 'positive', 'positive-affirmation', 'positive-life', 'positive-thinking']"
1727,Gordon B. Hinckley,"“How sweet is the assurance, how comforting is the peace that come from the knowledge that if we marry right and live right, our relationship will continue, notwithstanding the certainty of death and the passage of time. Men may write love songs and sing them. They may yearn and hope and dream. But all of this will be only a romantic longing unless there is an exercise of authority that transcends the powers of time and death.”",214,"['inspirational', 'lds', 'religious', 'uplifting']"
1728,Jhumpa Lahiri,"“Try to remember it always,"" he said once Gogol had reached him, leading him slowly back across the breakwater, to where his mother and Sonia stood waiting. ""Remember that you and I made this journey together to a place where there was nowhere left to go.”",214,['inspirational']
1729,Horace,“Rule your mind or it will rule you.”,210,"['be-strong', 'be-yourself', 'independence', 'inspiration', 'inspirational', 'life', 'living', 'rule', 'self-help', 'stay-strong', 'strength', 'the-mind']"
1730,Roy T. Bennett,"“You have two choices, to conquer your fear or to let your fear conquer you.”",209,"['choice', 'choices', 'fear', 'fearless', 'inspiration', 'inspirational', 'inspirational-attitude', 'inspirational-life', 'inspirational-quotes', 'inspire', 'inspiring', 'life', 'life-and-living', 'life-lessons', 'life-quotes', 'living', 'motivation', 'motivational', 'optimism', 'optimistic', 'positive', 'positive-affirmation', 'positive-life', 'positive-thinking']"
1731,Nikola Tesla,“We crave for new sensations but soon become indifferent to them. The wonders of yesterday are today common occurrences”,208,"['inspirational', 'psychological']"
1732,John Updike,"“If you have the guts to be yourself, other people'll pay your price.”",207,['inspirational']
1733,John Green,"“It's total bullshit,"" he said. ""The whole thing. Eighty percent survival rate and he's in the twenty percent? Bullshit. He was such a bright kid. It's bullshit. I hate it. But it was sure a privilege to love him, huh?”",206,['inspirational']
